date,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,year,month,weekday,is_weekend,total_ridership
2020-01-22,217668,233039,336174,43064,0,2020,1,Wednesday,False,829945
2020-01-23,204178,213870,306105,41794,0,2020,1,Thursday,False,765947
2020-01-24,171416,159166,235764,39481,0,2020,1,Friday,False,605827
2020-01-25,108129,104220,132816,36283,0,2020,1,Saturday,True,381448
2020-01-26,98225,98233,120696,34074,0,2020,1,Sunday,True,351228
2020-01-27,99186,94079,111374,28423,0,2020,1,Monday,False,333062
2020-01-28,157878,157392,241121,35123,0,2020,1,Tuesday,False,591514
2020-01-29,164411,166486,259281,35026,0,2020,1,Wednesday,False,625204
2020-01-30,182480,186400,282278,36835,0,2020,1,Thursday,False,687993
2020-01-31,190294,191296,277512,38895,0,2020,1,Friday,False,697997
2020-02-01,107899,106276,125818,27754,0,2020,2,Saturday,True,367747
2020-02-02,100012,97819,114564,25535,0,2020,2,Sunday,True,337930
2020-02-03,200007,205574,308653,38716,0,2020,2,Monday,False,752950
2020-02-04,202182,209448,317549,39769,0,2020,2,Tuesday,False,768948
2020-02-05,203820,212546,318315,39999,0,2020,2,Wednesday,False,774680
2020-02-06,207245,214207,322595,40763,0,2020,2,Thursday,False,784810
2020-02-07,216633,221718,314049,42999,0,2020,2,Friday,False,795399
2020-02-08,117586,118307,138608,31670,0,2020,2,Saturday,True,406171
2020-02-09,110719,106094,128706,28797,0,2020,2,Sunday,True,374316
2020-02-10,204497,210397,313487,41436,0,2020,2,Monday,False,769817
2020-02-11,203530,213174,318373,40889,0,2020,2,Tuesday,False,775966
2020-02-12,204706,214499,320454,40446,0,2020,2,Wednesday,False,780105
2020-02-13,205583,214050,322813,40689,0,2020,2,Thursday,False,783135
2020-02-14,220430,235391,343242,47210,0,2020,2,Friday,False,846273
2020-02-15,125749,127822,150565,31935,0,2020,2,Saturday,True,436071
2020-02-16,105583,105982,121879,27070,0,2020,2,Sunday,True,360514
2020-02-17,203720,210177,314239,39666,0,2020,2,Monday,False,767802
2020-02-18,201615,209716,318193,40096,0,2020,2,Tuesday,False,769620
2020-02-19,203991,209862,321757,40900,0,2020,2,Wednesday,False,776510
2020-02-20,206536,213907,322698,41507,0,2020,2,Thursday,False,784648
2020-02-21,218057,226544,335549,43267,0,2020,2,Friday,False,823417
2020-02-22,127509,124969,147875,31302,0,2020,2,Saturday,True,431655
2020-02-23,102108,102752,121061,25864,0,2020,2,Sunday,True,351785
2020-02-24,200512,207457,311327,39355,0,2020,2,Monday,False,758651
2020-02-25,201721,209938,317777,39129,0,2020,2,Tuesday,False,768565
2020-02-26,202457,212240,319794,39071,0,2020,2,Wednesday,False,773562
2020-02-27,204757,212974,320994,40133,0,2020,2,Thursday,False,778858
2020-02-28,220077,231418,338381,45117,0,2020,2,Friday,False,834993
2020-02-29,132066,133697,159108,34457,0,2020,2,Saturday,True,459328
2020-03-01,112593,110481,130646,29506,0,2020,3,Sunday,True,383226
2020-03-02,205190,209501,312966,40823,0,2020,3,Monday,False,768480
2020-03-03,204296,212394,316525,39771,0,2020,3,Tuesday,False,772986
2020-03-04,205303,211636,315914,40629,0,2020,3,Wednesday,False,773482
2020-03-05,204795,212858,310527,40616,0,2020,3,Thursday,False,768796
2020-03-06,216070,221441,322265,43054,0,2020,3,Friday,False,802830
2020-03-07,123769,112639,135989,29122,0,2020,3,Saturday,True,401519
2020-03-08,106171,99360,122382,26465,0,2020,3,Sunday,True,354378
2020-03-09,198406,198508,297116,37469,0,2020,3,Monday,False,731499
2020-03-10,197495,200794,300829,37040,0,2020,3,Tuesday,False,736158
2020-03-11,195238,196921,296463,38019,0,2020,3,Wednesday,False,726641
2020-03-12,192315,195544,290357,35869,0,2020,3,Thursday,False,714085
2020-03-13,200794,202807,295429,37033,0,2020,3,Friday,False,736063
2020-03-14,101154,93413,113762,22784,0,2020,3,Saturday,True,331113
2020-03-15,85059,76254,93910,19802,0,2020,3,Sunday,True,275025
2020-03-16,162415,158795,236703,28358,0,2020,3,Monday,False,586271
2020-03-17,148840,140085,207362,28699,0,2020,3,Tuesday,False,524986
2020-03-18,59073,47917,78308,10388,0,2020,3,Wednesday,False,195686
2020-03-19,41991,34138,56173,7188,0,2020,3,Thursday,False,139490
2020-03-20,31881,25579,41850,5567,0,2020,3,Friday,False,104877
2020-03-21,15277,11377,17465,3050,0,2020,3,Saturday,True,47169
2020-03-22,9517,7338,10477,2082,0,2020,3,Sunday,True,29414
2020-03-23,19924,16133,26778,3573,0,2020,3,Monday,False,66408
2020-03-24,17793,14269,22941,3212,0,2020,3,Tuesday,False,58215
2020-03-25,14756,11606,19728,2626,0,2020,3,Wednesday,False,48716
2020-03-26,15240,11602,19299,2744,0,2020,3,Thursday,False,48885
2020-03-27,14928,11286,19149,2678,0,2020,3,Friday,False,48041
2020-03-28,7878,5897,9181,1655,0,2020,3,Saturday,True,24611
2020-03-29,6587,4973,7195,1435,0,2020,3,Sunday,True,20190
2020-03-30,15054,11289,18975,2603,0,2020,3,Monday,False,47921
2020-03-31,14975,11268,18814,2664,0,2020,3,Tuesday,False,47721
2020-04-01,15471,11731,19229,2742,0,2020,4,Wednesday,False,49173
2020-04-02,14667,11199,18322,2706,0,2020,4,Thursday,False,46894
2020-04-03,14803,11424,18120,2611,0,2020,4,Friday,False,46958
2020-04-04,7979,6005,9072,1570,0,2020,4,Saturday,True,24626
2020-04-05,6606,5239,7208,1438,0,2020,4,Sunday,True,20491
2020-04-06,15174,11457,18499,2665,0,2020,4,Monday,False,47795
2020-04-07,14489,11016,17840,2658,0,2020,4,Tuesday,False,46003
2020-04-08,14509,11100,18048,2558,0,2020,4,Wednesday,False,46215
2020-04-09,14775,10953,17749,2597,0,2020,4,Thursday,False,46074
2020-04-10,14377,11164,17764,2561,0,2020,4,Friday,False,45866
2020-04-11,8532,6470,9065,1605,0,2020,4,Saturday,True,25672
2020-04-12,6758,5265,7244,1392,0,2020,4,Sunday,True,20659
2020-04-13,15916,11881,18998,2732,0,2020,4,Monday,False,49527
2020-04-14,15412,11587,18611,2703,0,2020,4,Tuesday,False,48313
2020-04-15,14931,11744,18453,2758,0,2020,4,Wednesday,False,47886
2020-04-16,14662,11568,18041,2648,0,2020,4,Thursday,False,46919
2020-04-17,14683,11801,18616,2670,0,2020,4,Friday,False,47770
2020-04-18,8325,6552,8966,1640,0,2020,4,Saturday,True,25483
2020-04-19,6801,5748,7234,1482,0,2020,4,Sunday,True,21265
2020-04-20,15538,12437,18884,2848,0,2020,4,Monday,False,49707
2020-04-21,14961,12046,18485,2779,0,2020,4,Tuesday,False,48271
2020-04-22,14635,11997,18594,2756,0,2020,4,Wednesday,False,47982
2020-04-23,15360,12412,18908,2861,0,2020,4,Thursday,False,49541
2020-04-24,14413,11547,17724,2526,0,2020,4,Friday,False,46210
2020-04-25,8429,6825,9413,1656,0,2020,4,Saturday,True,26323
2020-04-26,7012,5888,7455,1504,0,2020,4,Sunday,True,21859
2020-04-27,15923,12942,19756,2922,0,2020,4,Monday,False,51543
2020-04-28,15671,12682,19402,3065,0,2020,4,Tuesday,False,50820
2020-04-29,16596,13207,20381,2938,0,2020,4,Wednesday,False,53122
2020-04-30,16763,13831,21291,3039,0,2020,4,Thursday,False,54924
2020-05-01,8492,6656,9313,1522,0,2020,5,Friday,False,25983
2020-05-02,10159,7988,11019,1765,0,2020,5,Saturday,True,30931
2020-05-03,8418,7234,9176,1568,0,2020,5,Sunday,True,26396
2020-05-04,39175,32976,42714,7434,0,2020,5,Monday,False,122299
2020-05-05,40157,32711,44468,7686,0,2020,5,Tuesday,False,125022
2020-05-06,42038,34366,46874,7620,0,2020,5,Wednesday,False,130898
2020-05-07,23228,18374,22738,4848,0,2020,5,Thursday,False,69188
2020-05-08,42457,34171,46917,8011,0,2020,5,Friday,False,131556
2020-05-09,27820,21862,27290,5172,0,2020,5,Saturday,True,82144
2020-05-10,21943,17436,20718,4464,0,2020,5,Sunday,True,64561
2020-05-11,28026,21787,26478,5471,0,2020,5,Monday,False,81762
2020-05-12,48547,40197,55582,8987,0,2020,5,Tuesday,False,153313
2020-05-13,52390,44149,60345,9599,0,2020,5,Wednesday,False,166483
2020-05-14,54442,47083,62524,9783,0,2020,5,Thursday,False,173832
2020-05-15,53010,44629,61394,9605,0,2020,5,Friday,False,168638
2020-05-16,32504,26401,32324,6579,0,2020,5,Saturday,True,97808
2020-05-17,26405,21436,25457,5559,0,2020,5,Sunday,True,78857
2020-05-18,57398,48548,66943,10628,0,2020,5,Monday,False,183517
2020-05-19,57100,48790,66892,10867,0,2020,5,Tuesday,False,183649
2020-05-20,58041,50036,68022,11306,0,2020,5,Wednesday,False,187405
2020-05-21,58193,49268,66744,11424,0,2020,5,Thursday,False,185629
2020-05-22,56323,48418,64837,11121,0,2020,5,Friday,False,180699
2020-05-23,35883,29615,35232,8230,0,2020,5,Saturday,True,108960
2020-05-24,23328,21419,24568,5397,0,2020,5,Sunday,True,74712
2020-05-25,25645,24584,27148,6341,0,2020,5,Monday,False,83718
2020-05-26,28820,26635,29703,6597,0,2020,5,Tuesday,False,91755
2020-05-27,54785,49101,64167,11191,0,2020,5,Wednesday,False,179244
2020-05-28,58453,51036,68611,11934,0,2020,5,Thursday,False,190034
2020-05-29,59467,52201,70771,12320,0,2020,5,Friday,False,194759
2020-05-30,40861,35272,41962,8840,0,2020,5,Saturday,True,126935
2020-05-31,31986,28383,31989,7251,0,2020,5,Sunday,True,99609
2020-06-01,70434,62570,85064,13790,0,2020,6,Monday,False,231858
2020-06-02,70009,62518,85560,13676,0,2020,6,Tuesday,False,231763
2020-06-03,71051,63301,87332,14053,0,2020,6,Wednesday,False,235737
2020-06-04,70016,62436,84819,13721,0,2020,6,Thursday,False,230992
2020-06-05,71256,63791,86464,13935,0,2020,6,Friday,False,235446
2020-06-06,46361,41060,47600,10650,0,2020,6,Saturday,True,145671
2020-06-07,36592,33372,37366,9490,0,2020,6,Sunday,True,116820
2020-06-08,38078,33891,38891,9289,0,2020,6,Monday,False,120149
2020-06-09,78599,69691,95250,15425,0,2020,6,Tuesday,False,258965
2020-06-10,85911,76067,104738,16675,0,2020,6,Wednesday,False,283391
2020-06-11,86571,76249,105472,17059,0,2020,6,Thursday,False,285351
2020-06-12,85854,76109,105170,17402,0,2020,6,Friday,False,284535
2020-06-13,55758,49343,57448,12314,0,2020,6,Saturday,True,174863
2020-06-14,44432,40000,45168,10255,0,2020,6,Sunday,True,139855
2020-06-15,91983,83160,113004,17516,0,2020,6,Monday,False,305663
2020-06-16,92978,84584,116050,17766,0,2020,6,Tuesday,False,311378
2020-06-17,93790,85961,118125,18226,0,2020,6,Wednesday,False,316102
2020-06-18,93709,86066,117745,18227,0,2020,6,Thursday,False,315747
2020-06-19,92661,79452,116565,18021,0,2020,6,Friday,False,306699
2020-06-20,59646,53485,62853,13233,0,2020,6,Saturday,True,189217
2020-06-21,48408,43882,50238,11395,0,2020,6,Sunday,True,153923
2020-06-22,95602,87479,116723,18373,0,2020,6,Monday,False,318177
2020-06-23,96965,89422,122889,18731,0,2020,6,Tuesday,False,328007
2020-06-24,98252,90815,124997,18853,0,2020,6,Wednesday,False,332917
2020-06-25,99679,91001,126033,18819,0,2020,6,Thursday,False,335532
2020-06-26,100834,92973,126170,19117,0,2020,6,Friday,False,339094
2020-06-27,64585,57046,69439,14509,0,2020,6,Saturday,True,205579
2020-06-28,52782,48167,56498,12844,0,2020,6,Sunday,True,170291
2020-06-29,101305,93959,128041,19582,0,2020,6,Monday,False,342887
2020-06-30,103419,96207,131756,19907,0,2020,6,Tuesday,False,351289
2020-07-01,108931,102994,140909,21372,0,2020,7,Wednesday,False,374206
2020-07-02,108173,102315,140612,21328,0,2020,7,Thursday,False,372428
2020-07-03,111362,104176,144362,22291,0,2020,7,Friday,False,382191
2020-07-04,73060,69396,80363,18551,0,2020,7,Saturday,True,241370
2020-07-05,60501,58034,65698,16131,0,2020,7,Sunday,True,200364
2020-07-06,110965,104290,143500,21945,0,2020,7,Monday,False,380700
2020-07-07,112296,106359,148347,22706,0,2020,7,Tuesday,False,389708
2020-07-08,114968,110142,151091,23532,0,2020,7,Wednesday,False,399733
2020-07-09,113915,108741,149820,22952,0,2020,7,Thursday,False,395428
2020-07-10,117243,110907,153366,23806,0,2020,7,Friday,False,405322
2020-07-11,75621,71912,84754,19063,0,2020,7,Saturday,True,251350
2020-07-12,63671,60104,70045,16898,0,2020,7,Sunday,True,210718
2020-07-13,114847,108346,150480,22478,0,2020,7,Monday,False,396151
2020-07-14,117030,111106,155055,22366,0,2020,7,Tuesday,False,405557
2020-07-15,120269,114808,157384,22887,0,2020,7,Wednesday,False,415348
2020-07-16,119408,113763,155801,22794,0,2020,7,Thursday,False,411766
2020-07-17,124328,117972,162026,23774,0,2020,7,Friday,False,428100
2020-07-18,75319,72806,83514,17859,0,2020,7,Saturday,True,249498
2020-07-19,63245,61514,69202,15651,0,2020,7,Sunday,True,209612
2020-07-20,121196,114391,157247,22737,0,2020,7,Monday,False,415571
2020-07-21,121055,115660,160487,22485,0,2020,7,Tuesday,False,419687
2020-07-22,122706,117000,161319,22691,0,2020,7,Wednesday,False,423716
2020-07-23,122908,115819,160711,22689,0,2020,7,Thursday,False,422127
2020-07-24,128049,119246,162695,24502,0,2020,7,Friday,False,434492
2020-07-25,77662,73189,85028,17681,0,2020,7,Saturday,True,253560
2020-07-26,64106,58786,68248,15301,0,2020,7,Sunday,True,206441
2020-07-27,122609,115390,157741,22929,0,2020,7,Monday,False,418669
2020-07-28,123520,116920,161577,22994,0,2020,7,Tuesday,False,425011
2020-07-29,123754,117389,158198,23064,0,2020,7,Wednesday,False,422405
2020-07-30,109217,104478,136290,22334,0,2020,7,Thursday,False,372319
2020-07-31,54012,55915,61388,15125,0,2020,7,Friday,False,186440
2020-08-01,61187,61698,66765,16803,0,2020,8,Saturday,True,206453
2020-08-02,58237,56090,61263,14120,0,2020,8,Sunday,True,189710
2020-08-03,110211,105884,139813,21461,0,2020,8,Monday,False,377369
2020-08-04,118794,114190,155140,22563,0,2020,8,Tuesday,False,410687
2020-08-05,123331,119020,161414,23307,0,2020,8,Wednesday,False,427072
2020-08-06,123243,117903,161256,23307,0,2020,8,Thursday,False,425709
2020-08-07,126595,121010,165122,24578,0,2020,8,Friday,False,437305
2020-08-08,77945,73648,85814,18193,0,2020,8,Saturday,True,255600
2020-08-09,64446,60243,69048,15575,0,2020,8,Sunday,True,209312
2020-08-10,124017,117905,161067,23847,0,2020,8,Monday,False,426836
2020-08-11,124860,120267,164993,23835,0,2020,8,Tuesday,False,433955
2020-08-12,126395,121320,166937,23811,0,2020,8,Wednesday,False,438463
2020-08-13,126375,121238,166383,23967,0,2020,8,Thursday,False,437963
2020-08-14,129716,123906,170115,25558,0,2020,8,Friday,False,449295
2020-08-15,77410,75722,85256,17620,0,2020,8,Saturday,True,256008
2020-08-16,62279,59551,66668,14740,0,2020,8,Sunday,True,203238
2020-08-17,126989,121288,167960,24111,0,2020,8,Monday,False,440348
2020-08-18,127413,121978,170030,24179,0,2020,8,Tuesday,False,443600
2020-08-19,131501,126388,174411,24575,0,2020,8,Wednesday,False,456875
2020-08-20,69219,68061,76953,16269,0,2020,8,Thursday,False,230502
2020-08-21,117965,113578,154042,23864,0,2020,8,Friday,False,409449
2020-08-22,77750,73510,84974,17326,0,2020,8,Saturday,True,253560
2020-08-23,63348,60063,67665,14577,0,2020,8,Sunday,True,205653
2020-08-24,123572,119286,164036,23330,0,2020,8,Monday,False,430224
2020-08-25,129303,123720,171040,24149,0,2020,8,Tuesday,False,448212
2020-08-26,130181,124877,173481,24284,0,2020,8,Wednesday,False,452823
2020-08-27,129095,123810,171274,24591,0,2020,8,Thursday,False,448770
2020-08-28,135002,128940,175445,25979,0,2020,8,Friday,False,465366
2020-08-29,83422,79864,89219,18982,0,2020,8,Saturday,True,271487
2020-08-30,73928,71639,81657,21132,0,2020,8,Sunday,True,248356
2020-08-31,74161,70952,77902,18535,0,2020,8,Monday,False,241550
2020-09-01,128470,123792,170073,24505,0,2020,9,Tuesday,False,446840
2020-09-02,132587,129454,178326,25857,0,2020,9,Wednesday,False,466224
2020-09-03,133597,129227,180473,25389,0,2020,9,Thursday,False,468686
2020-09-04,137896,134747,184627,27905,0,2020,9,Friday,False,485175
2020-09-05,83979,81262,90992,19748,0,2020,9,Saturday,True,275981
2020-09-06,69308,67509,74134,17129,0,2020,9,Sunday,True,228080
2020-09-07,132582,129015,174741,25398,0,2020,9,Monday,False,461736
2020-09-08,136666,133073,183520,26245,0,2020,9,Tuesday,False,479504
2020-09-09,136409,133693,184266,26397,0,2020,9,Wednesday,False,480765
2020-09-10,138544,134707,186662,28558,0,2020,9,Thursday,False,488471
2020-09-11,142576,140466,190510,27819,0,2020,9,Friday,False,501371
2020-09-12,86100,86534,97773,20031,0,2020,9,Saturday,True,290438
2020-09-13,69505,69272,77296,17304,0,2020,9,Sunday,True,233377
2020-09-14,133324,130435,178008,24152,0,2020,9,Monday,False,465919
2020-09-15,137106,136078,185675,25905,0,2020,9,Tuesday,False,484764
2020-09-16,72910,77873,85531,18336,0,2020,9,Wednesday,False,254650
2020-09-17,134286,131411,179667,25155,0,2020,9,Thursday,False,470519
2020-09-18,137233,135204,183422,26460,0,2020,9,Friday,False,482319
2020-09-19,83328,82141,94028,18737,0,2020,9,Saturday,True,278234
2020-09-20,65541,63906,72941,15357,0,2020,9,Sunday,True,217745
2020-09-21,136657,132448,180283,25606,0,2020,9,Monday,False,474994
2020-09-22,138015,135520,185510,25889,0,2020,9,Tuesday,False,484934
2020-09-23,139484,137016,187352,26082,0,2020,9,Wednesday,False,489934
2020-09-24,140023,137852,186891,26762,0,2020,9,Thursday,False,491528
2020-09-25,142864,139921,189738,28307,0,2020,9,Friday,False,500830
2020-09-26,86709,84726,97440,19987,0,2020,9,Saturday,True,288862
2020-09-27,71073,68791,76633,16871,0,2020,9,Sunday,True,233368
2020-09-28,134038,129476,170800,24558,0,2020,9,Monday,False,458872
2020-09-29,134811,130277,173050,24466,0,2020,9,Tuesday,False,462604
2020-09-30,133629,130861,174116,24545,0,2020,9,Wednesday,False,463151
2020-10-01,134807,128896,172929,26989,0,2020,10,Thursday,False,463621
2020-10-02,134136,126466,168758,25144,0,2020,10,Friday,False,454504
2020-10-03,74818,66230,74841,16269,0,2020,10,Saturday,True,232158
2020-10-04,62558,54956,61673,13791,0,2020,10,Sunday,True,192978
2020-10-05,128313,120215,160718,24337,0,2020,10,Monday,False,433583
2020-10-06,126062,116984,157660,18710,0,2020,10,Tuesday,False,419416
2020-10-07,122811,113189,153389,22826,0,2020,10,Wednesday,False,412215
2020-10-08,123282,113517,152721,23054,0,2020,10,Thursday,False,412574
2020-10-09,123751,111851,148645,22888,0,2020,10,Friday,False,407135
2020-10-10,71068,60814,70785,15112,0,2020,10,Saturday,True,217779
2020-10-11,57481,49039,56344,12858,0,2020,10,Sunday,True,175722
2020-10-12,115239,103304,137404,21159,0,2020,10,Monday,False,377106
2020-10-13,118663,103161,138528,21191,0,2020,10,Tuesday,False,381543
2020-10-14,81699,69635,96630,15267,0,2020,10,Wednesday,False,263231
2020-10-15,83391,70049,97353,15524,0,2020,10,Thursday,False,266317
2020-10-16,83786,70042,97334,15500,0,2020,10,Friday,False,266662
2020-10-17,49386,38646,47698,10131,0,2020,10,Saturday,True,145861
2020-10-18,36586,28543,34071,8333,0,2020,10,Sunday,True,107533
2020-10-19,81524,70699,97737,15456,0,2020,10,Monday,False,265416
2020-10-20,82593,70832,96877,15527,0,2020,10,Tuesday,False,265829
2020-10-21,83490,71121,97229,15857,0,2020,10,Wednesday,False,267697
2020-10-22,67202,53837,73092,13375,0,2020,10,Thursday,False,207506
2020-10-23,69942,56744,77358,13932,0,2020,10,Friday,False,217976
2020-10-24,49131,38974,48096,10329,0,2020,10,Saturday,True,146530
2020-10-25,37763,28935,35756,8834,0,2020,10,Sunday,True,111288
2020-10-26,71989,57187,79511,13982,0,2020,10,Monday,False,222669
2020-10-27,72926,58043,80955,14248,0,2020,10,Tuesday,False,226172
2020-10-28,76130,61186,84457,14685,0,2020,10,Wednesday,False,236458
2020-10-29,44233,34951,41943,9911,0,2020,10,Thursday,False,131038
2020-10-30,75011,61068,83322,14568,0,2020,10,Friday,False,233969
2020-10-31,53066,41704,52252,11388,0,2020,10,Saturday,True,158410
2020-11-01,41402,33929,40228,9531,0,2020,11,Sunday,True,125090
2020-11-02,78644,65035,88316,15157,0,2020,11,Monday,False,247152
2020-11-03,78766,65475,88945,15522,0,2020,11,Tuesday,False,248708
2020-11-04,78840,65116,89014,15280,0,2020,11,Wednesday,False,248250
2020-11-05,78153,64884,88238,15434,0,2020,11,Thursday,False,246709
2020-11-06,79037,66579,90294,15727,0,2020,11,Friday,False,251637
2020-11-07,57072,46775,56020,12642,0,2020,11,Saturday,True,172509
2020-11-08,45949,37700,43870,11159,0,2020,11,Sunday,True,138678
2020-11-09,81541,68088,91619,16360,0,2020,11,Monday,False,257608
2020-11-10,81584,68034,92042,16223,0,2020,11,Tuesday,False,257883
2020-11-11,81804,69018,92763,16339,0,2020,11,Wednesday,False,259924
2020-11-12,81080,67350,91165,16257,0,2020,11,Thursday,False,255852
2020-11-13,80347,67345,89498,15954,0,2020,11,Friday,False,253144
2020-11-14,48443,40118,47240,11306,0,2020,11,Saturday,True,147107
2020-11-15,42257,35535,41270,9984,0,2020,11,Sunday,True,129046
2020-11-16,78288,66432,88794,15550,0,2020,11,Monday,False,249064
2020-11-17,79087,66763,90184,15885,0,2020,11,Tuesday,False,251919
2020-11-18,80749,67970,92777,15950,0,2020,11,Wednesday,False,257446
2020-11-19,79877,66957,92021,15561,0,2020,11,Thursday,False,254416
2020-11-20,80466,68775,94084,15801,0,2020,11,Friday,False,259126
2020-11-21,54450,45726,54855,11804,0,2020,11,Saturday,True,166835
2020-11-22,45293,38847,44318,10624,0,2020,11,Sunday,True,139082
2020-11-23,80996,69356,93486,15830,0,2020,11,Monday,False,259668
2020-11-24,80915,69715,93524,15956,0,2020,11,Tuesday,False,260110
2020-11-25,81855,69993,95721,15786,0,2020,11,Wednesday,False,263355
2020-11-26,80544,68850,93655,15612,0,2020,11,Thursday,False,258661
2020-11-27,82100,71969,96496,16376,0,2020,11,Friday,False,266941
2020-11-28,58373,49590,59494,12398,0,2020,11,Saturday,True,179855
2020-11-29,46208,40222,46539,10734,0,2020,11,Sunday,True,143703
2020-11-30,82826,72472,96327,16035,0,2020,11,Monday,False,267660
2020-12-01,84472,74085,98219,16492,0,2020,12,Tuesday,False,273268
2020-12-02,85358,75013,99230,16459,0,2020,12,Wednesday,False,276060
2020-12-03,84439,73870,97740,16369,0,2020,12,Thursday,False,272418
2020-12-04,85836,76102,100379,16678,0,2020,12,Friday,False,278995
2020-12-05,61166,53959,61730,13145,0,2020,12,Saturday,True,190000
2020-12-06,50151,44574,49627,11882,0,2020,12,Sunday,True,156234
2020-12-07,86777,76157,101091,16982,0,2020,12,Monday,False,281007
2020-12-08,89278,77758,103566,17213,0,2020,12,Tuesday,False,287815
2020-12-09,88787,77962,103908,16916,0,2020,12,Wednesday,False,287573
2020-12-10,87028,66101,101527,17036,0,2020,12,Thursday,False,271692
2020-12-11,83511,72184,92751,18129,0,2020,12,Friday,False,266575
2020-12-12,61208,53409,62336,13562,0,2020,12,Saturday,True,190515
2020-12-13,51085,45538,50816,12150,0,2020,12,Sunday,True,159589
2020-12-14,86765,75786,100969,16140,0,2020,12,Monday,False,279660
2020-12-15,88836,78018,104376,16862,0,2020,12,Tuesday,False,288092
2020-12-16,89719,79155,106261,16692,0,2020,12,Wednesday,False,291827
2020-12-17,89262,78225,105085,16314,0,2020,12,Thursday,False,288886
2020-12-18,89497,79017,105391,16512,0,2020,12,Friday,False,290417
2020-12-19,63882,57476,65516,13238,0,2020,12,Saturday,True,200112
2020-12-20,52770,46522,52377,11586,0,2020,12,Sunday,True,163255
2020-12-21,88926,77442,104371,16298,0,2020,12,Monday,False,287037
2020-12-22,91289,80142,107356,17132,0,2020,12,Tuesday,False,295919
2020-12-23,90914,81154,106738,17172,0,2020,12,Wednesday,False,295978
2020-12-24,89734,79501,102065,14616,0,2020,12,Thursday,False,285916
2020-12-25,54641,52348,55174,14736,0,2020,12,Friday,False,176899
2020-12-26,55815,49930,57444,12946,0,2020,12,Saturday,True,176135
2020-12-27,50559,44857,50926,12078,0,2020,12,Sunday,True,158420
2020-12-28,85169,74519,97483,16615,0,2020,12,Monday,False,273786
2020-12-29,85403,74746,99143,16457,0,2020,12,Tuesday,False,275749
2020-12-30,87409,77442,101232,17014,0,2020,12,Wednesday,False,283097
2020-12-31,90223,81551,101935,19191,0,2020,12,Thursday,False,292900
2021-01-01,54211,49130,56441,14651,0,2021,1,Friday,False,174433
2021-01-02,57689,51302,59116,13541,0,2021,1,Saturday,True,181648
2021-01-03,46277,40364,46212,11088,0,2021,1,Sunday,True,143941
2021-01-04,90205,80414,105722,17337,0,2021,1,Monday,False,293678
2021-01-05,90728,79556,107425,17631,0,2021,1,Tuesday,False,295340
2021-01-06,92146,81437,108447,17316,0,2021,1,Wednesday,False,299346
2021-01-07,90757,79988,106278,17616,0,2021,1,Thursday,False,294639
2021-01-08,90902,78989,106353,17505,0,2021,1,Friday,False,293749
2021-01-09,62257,52620,61519,13417,0,2021,1,Saturday,True,189813
2021-01-10,52585,44401,50852,12325,0,2021,1,Sunday,True,160163
2021-01-11,89789,77567,102358,16845,0,2021,1,Monday,False,286559
2021-01-12,95446,81574,108346,18598,0,2021,1,Tuesday,False,303964
2021-01-13,49985,38866,56878,8756,0,2021,1,Wednesday,False,154485
2021-01-14,51840,41190,58141,9263,0,2021,1,Thursday,False,160434
2021-01-15,54421,43189,61169,9807,0,2021,1,Friday,False,168586
2021-01-16,35227,26096,32613,6671,0,2021,1,Saturday,True,100607
2021-01-17,24605,17952,21883,5310,0,2021,1,Sunday,True,69750
2021-01-18,56901,44509,62247,10166,0,2021,1,Monday,False,173823
2021-01-19,56890,44457,61749,9970,0,2021,1,Tuesday,False,173066
2021-01-20,57132,45237,62261,9969,0,2021,1,Wednesday,False,174599
2021-01-21,57300,45315,62297,10248,0,2021,1,Thursday,False,175160
2021-01-22,57511,46049,62662,10277,0,2021,1,Friday,False,176499
2021-01-23,37499,28350,34947,7304,0,2021,1,Saturday,True,108100
2021-01-24,27255,21041,24620,5917,0,2021,1,Sunday,True,78833
2021-01-25,60848,48229,66111,10233,0,2021,1,Monday,False,185421
2021-01-26,60084,47867,65473,10462,0,2021,1,Tuesday,False,183886
2021-01-27,60852,48522,67459,10497,0,2021,1,Wednesday,False,187330
2021-01-28,33386,25336,30811,6524,0,2021,1,Thursday,False,96057
2021-01-29,60293,48077,65862,9955,0,2021,1,Friday,False,184187
2021-01-30,39809,30391,37156,7127,0,2021,1,Saturday,True,114483
2021-01-31,29836,22460,26957,5980,0,2021,1,Sunday,True,85233
2021-02-01,37316,30512,39619,6029,0,2021,2,Monday,False,113476
2021-02-02,64167,50598,70196,10634,0,2021,2,Tuesday,False,195595
2021-02-03,64074,50683,69893,10738,0,2021,2,Wednesday,False,195388
2021-02-04,63832,50718,70189,10440,0,2021,2,Thursday,False,195179
2021-02-05,64961,52562,72160,10898,0,2021,2,Friday,False,200581
2021-02-06,43782,34017,41153,7822,0,2021,2,Saturday,True,126774
2021-02-07,34007,26100,30294,6642,0,2021,2,Sunday,True,97043
2021-02-08,66768,55191,74054,10994,0,2021,2,Monday,False,207007
2021-02-09,68334,55269,74408,11234,0,2021,2,Tuesday,False,209245
2021-02-10,69944,57482,76120,12284,0,2021,2,Wednesday,False,215830
